 -20.000000  2000.000000  6.471177599e-22
 -20.000000  2010.000000  6.471177599e-14
 -20.000000  2020.000000  2.58847104e-13
 -20.000000  2030.000000  5.82405984e-13
 -20.000000  2040.000000  1.035388416e-12
 -20.000000  2050.000000  1.6177944e-12
 -20.000000  2060.000000  2.329623936e-12
 -20.000000  2070.000000  3.170877024e-12
 -20.000000  2080.000000  4.141553664e-12
 -20.000000  2090.000000  5.241653856e-12
 -20.000000  2100.000000  6.471177599e-12
 -20.000000  2110.000000  7.830124895e-12
 -20.000000  2120.000000  9.318495743e-12
 -20.000000  2130.000000  1.083063795e-11
 -20.000000  2140.000000  1.226089934e-11
 -20.000000  2150.000000  1.360927991e-11
 -20.000000  2160.000000  1.487577964e-11
 -20.000000  2170.000000  1.606039856e-11
 -20.000000  2180.000000  1.716313665e-11
 -20.000000  2190.000000  1.818399391e-11
 -20.000000  2200.000000  1.912297036e-11
 -20.000000  2210.000000  1.998006597e-11
 -20.000000  2220.000000  2.075528077e-11
 -20.000000  2230.000000  2.144861474e-11
 -20.000000  2240.000000  2.206006788e-11
 -20.000000  2250.000000  2.255005242e-11
 -20.000000  2260.000000  2.287898057e-11
 -20.000000  2270.000000  2.304685234e-11
 -20.000000  2280.000000  2.305366773e-11
 -20.000000  2290.000000  2.289942673e-11
 -20.000000  2300.000000  2.258412934e-11
 -20.000000  2310.000000  2.210777557e-11
 -20.000000  2320.000000  2.147036542e-11
 -20.000000  2330.000000  2.067189888e-11
 -20.000000  2340.000000  1.971237596e-11
 -20.000000  2350.000000  1.859179665e-11
 -20.000000  2360.000000  1.731016095e-11
 -20.000000  2370.000000  1.599073318e-11
 -20.000000  2380.000000  1.475677762e-11
 -20.000000  2390.000000  1.360829428e-11
 -20.000000  2400.000000  1.254528317e-11
 -20.000000  2410.000000  1.156774427e-11
 -20.000000  2420.000000  1.067567759e-11
 -20.000000  2430.000000  9.869083135e-12
 -20.000000  2440.000000  9.147960898e-12
 -20.000000  2450.000000  8.51231088e-12
 -20.000000  2460.000000  7.962133083e-12
 -20.000000  2470.000000  7.497427506e-12
 -20.000000  2480.000000  7.118194148e-12
 -20.000000  2490.000000  6.810034306e-12
 -20.000000  2500.000000  6.558549274e-12
 -20.000000  2510.000000  6.363739053e-12
 -20.000000  2520.000000  6.225603642e-12
 -20.000000  2530.000000  6.144143041e-12
 -20.000000  2540.000000  6.11935725e-12
 -20.000000  2550.000000  6.151246271e-12
 -20.000000  2560.000000  6.239810101e-12
 -20.000000  2570.000000  6.385048742e-12
 -20.000000  2580.000000  6.586962193e-12
 -20.000000  2590.000000  6.845550455e-12
 -20.000000  2600.000000  7.160813527e-12
 -20.000000  2610.000000  7.400633559e-12
 -20.000000  2620.000000  7.432892701e-12
 -20.000000  2630.000000  7.257590953e-12
 -20.000000  2640.000000  6.874728315e-12
 -20.000000  2650.000000  6.284304786e-12
 -20.000000  2660.000000  5.486320368e-12
 -20.000000  2670.000000  4.480775059e-12
 -20.000000  2680.000000  3.26766886e-12
 -20.000000  2690.000000  1.847001771e-12
 -20.000000  2700.000000  2.187737916e-13
 -20.000000  2710.000000  -1.617015078e-12
 -20.000000  2720.000000  -3.660364837e-12
 -20.000000  2730.000000  -5.68379825e-12
 -20.000000  2740.000000  -7.459838078e-12
 -20.000000  2750.000000  -8.988484323e-12
 -20.000000  2760.000000  -1.026973698e-11
 -20.000000  2770.000000  -1.130359606e-11
 -20.000000  2780.000000  -1.209006155e-11
 -20.000000  2790.000000  -1.262913346e-11
 -20.000000  2800.000000  -1.292081178e-11
 -20.000000  2810.000000  -1.296509652e-11
 -20.000000  2820.000000  -1.276198768e-11
 -20.000000  2830.000000  -1.231148525e-11
 -20.000000  2840.000000  -1.161358924e-11
 -20.000000  2850.000000  -1.065690896e-11
 -20.000000  2860.000000  -9.430053727e-12
 -20.000000  2870.000000  -7.933023542e-12
 -20.000000  2880.000000  -6.165818405e-12
 -20.000000  2890.000000  -4.128438315e-12
 -20.000000  2900.000000  -1.820883273e-12
 -20.000000  2910.000000  7.568467219e-13
 -20.000000  2920.000000  3.604751669e-12
 -20.000000  2930.000000  6.722831568e-12
 -20.000000  2940.000000  1.011108642e-11
 -20.000000  2950.000000  1.376951622e-11
 -20.000000  2960.000000  1.769812098e-11
 -20.000000  2970.000000  2.144334099e-11
 -20.000000  2980.000000  2.455161656e-11
 -20.000000  2990.000000  2.702294769e-11
 -20.000000  3000.000000  2.885733438e-11
 -20.000000  3010.000000  3.005477663e-11
 -20.000000  3020.000000  3.061527444e-11
 -20.000000  3030.000000  3.053882781e-11
 -20.000000  3040.000000  2.982543674e-11
 -20.000000  3050.000000  2.847510122e-11
 -20.000000  3060.000000  2.648782127e-11
 -20.000000  3070.000000  2.386359688e-11
 -20.000000  3080.000000  2.060242804e-11
 -20.000000  3090.000000  1.726261215e-11
 -20.000000  3100.000000  1.44024466e-11
 -20.000000  3110.000000  1.202193139e-11
 -20.000000  3120.000000  1.012106651e-11
 -20.000000  3130.000000  8.699851972e-12
 -20.000000  3140.000000  7.75828777e-12
 -20.000000  3150.000000  7.296373904e-12
 -20.000000  3160.000000  7.314110375e-12
 -20.000000  3170.000000  7.811497183e-12
 -20.000000  3180.000000  8.788534328e-12
 -20.000000  3190.000000  1.024522181e-11
 -20.000000  3200.000000  1.218155963e-11
 -20.000000  3210.000000  1.418369312e-11
 -20.000000  3220.000000  1.583776761e-11
 -20.000000  3230.000000  1.71437831e-11
 -20.000000  3240.000000  1.810173959e-11
 -20.000000  3250.000000  1.871163709e-11
 -20.000000  3260.000000  1.897347559e-11
 -20.000000  3270.000000  1.888725509e-11
 -20.000000  3280.000000  1.845297559e-11
 -20.000000  3290.000000  1.76706371e-11
 -20.000000  3300.000000  1.654023961e-11
 -20.000000  3310.000000  1.506178312e-11
 -20.000000  3320.000000  1.323526763e-11
 -20.000000  3330.000000  1.13225979e-11
 -20.000000  3340.000000  9.58567868e-12
 -20.000000  3350.000000  8.024509972e-12
 -20.000000  3360.000000  6.639091775e-12
 -20.000000  3370.000000  5.42942409e-12
 -20.000000  3380.000000  4.395506915e-12
 -20.000000  3390.000000  3.537340253e-12
 -20.000000  3400.000000  2.854924101e-12
 -20.000000  3410.000000  2.348258461e-12
 -20.000000  3420.000000  2.017343332e-12
 -20.000000  3430.000000  1.862178715e-12
 -20.000000  3440.000000  1.882764608e-12
 -20.000000  3450.000000  1.994681113e-12
 -20.000000  3460.000000  2.113508329e-12
 -20.000000  3470.000000  2.239246255e-12
 -20.000000  3480.000000  2.371894892e-12
 -20.000000  3490.000000  2.51145424e-12
 -20.000000  3500.000000  2.657924298e-12
 -20.000000  3510.000000  2.811305067e-12
 -20.000000  3520.000000  2.971596546e-12
 -20.000000  3530.000000  3.138798737e-12
 -20.000000  3540.000000  3.312911637e-12
 -20.000000  3550.000000  3.493935249e-12
 -20.000000  3560.000000  3.681869571e-12
 -20.000000  3570.000000  3.872127054e-12
 -20.000000  3580.000000  4.060120147e-12
 -20.000000  3590.000000  4.245848851e-12
 -20.000000  3600.000000  4.429313165e-12
 -20.000000  3610.000000  4.61051309e-12
 -20.000000  3620.000000  4.789448625e-12
 -20.000000  3630.000000  4.96611977e-12
 -20.000000  3640.000000  5.140526526e-12
 -20.000000  3650.000000  5.312668892e-12
 -20.000000  3660.000000  5.482546868e-12
 -20.000000  3670.000000  5.650160456e-12
 -20.000000  3680.000000  5.815509653e-12
 -20.000000  3690.000000  5.971180094e-12
 -20.000000  3700.000000  6.109757413e-12
 -20.000000  3710.000000  6.231241608e-12
 -20.000000  3720.000000  6.335632681e-12
 -20.000000  3730.000000  6.422930631e-12
 -20.000000  3740.000000  6.493135458e-12
 -20.000000  3750.000000  6.546247163e-12
 -20.000000  3760.000000  6.582265744e-12
 -20.000000  3770.000000  6.601191203e-12
 -20.000000  3780.000000  6.603023539e-12
 -20.000000  3790.000000  6.587762752e-12
 -20.000000  3800.000000  6.555408842e-12
 -20.000000  3810.000000  6.522111836e-12
 -20.000000  3820.000000  6.504021761e-12
 -20.000000  3830.000000  6.501138616e-12
 -20.000000  3840.000000  6.513462402e-12
 -20.000000  3850.000000  6.540993118e-12
 -20.000000  3860.000000  6.583730765e-12
 -20.000000  3870.000000  6.641675343e-12
 -20.000000  3880.000000  6.714826851e-12
 -20.000000  3890.000000  6.80318529e-12
 -20.000000  3900.000000  6.906750659e-12
