   5340.00 0.00000
   5360.00 0.00068
   5380.00 0.00299
   5400.00 0.00920
   5420.00 0.02326
   5440.00 0.04909
   5460.00 0.08993
   5480.00 0.14614
   5500.00 0.21366
   5520.00 0.28694
   5540.00 0.35894
   5560.00 0.42452
   5580.00 0.48195
   5600.00 0.52954
   5620.00 0.57193
   5640.00 0.60683
   5660.00 0.63567
   5680.00 0.65846
   5700.00 0.67778
   5720.00 0.69604
   5740.00 0.71030
   5760.00 0.72143
   5780.00 0.73082
   5800.00 0.73777
   5820.00 0.74290
   5840.00 0.74876
   5860.00 0.75783
   5880.00 0.76874
   5900.00 0.78001
   5920.00 0.78830
   5940.00 0.79517
   5960.00 0.80156
   5980.00 0.80651
   6000.00 0.81256
   6020.00 0.82014
   6040.00 0.82618
   6060.00 0.83196
   6080.00 0.83781
   6100.00 0.84223
   6120.00 0.84766
   6140.00 0.85366
   6160.00 0.85698
   6180.00 0.85616
   6200.00 0.85408
   6220.00 0.85175
   6240.00 0.85028
   6260.00 0.85403
   6280.00 0.86299
   6300.00 0.87457
   6320.00 0.88679
   6340.00 0.89693
   6360.00 0.90559
   6380.00 0.90934
   6400.00 0.91343
   6420.00 0.91806
   6440.00 0.92423
   6460.00 0.92829
   6480.00 0.93274
   6500.00 0.93367
   6520.00 0.93359
   6540.00 0.93181
   6560.00 0.92982
   6580.00 0.92993
   6600.00 0.93183
   6620.00 0.93783
   6640.00 0.94684
   6660.00 0.95716
   6680.00 0.96533
   6700.00 0.97254
   6720.00 0.97849
   6740.00 0.98421
   6760.00 0.98990
   6780.00 0.99779
   6800.00 1.00000
   6820.00 0.97707
   6840.00 0.89990
   6860.00 0.75596
   6880.00 0.57202
   6900.00 0.39385
   6920.00 0.25223
   6940.00 0.15795
   6960.00 0.09964
   6980.00 0.06291
   7000.00 0.03988
   7020.00 0.02625
   7040.00 0.01824
   7060.00 0.01402
   7080.00 0.01168
   7100.00 0.01025
   7120.00 0.00935
   7140.00 0.00869
   7160.00 0.00472
   7180.00 0.00000
