   3020.00 0.00000
   3040.00 0.00535
   3060.00 0.00591
   3080.00 0.00902
   3100.00 0.01164
   3120.00 0.01460
   3140.00 0.02198
   3160.00 0.03136
   3180.00 0.04255
   3200.00 0.06045
   3220.00 0.08095
   3240.00 0.10441
   3260.00 0.13011
   3280.00 0.15713
   3300.00 0.18893
   3320.00 0.22035
   3340.00 0.25069
   3360.00 0.28316
   3380.00 0.31644
   3400.00 0.35669
   3420.00 0.40308
   3440.00 0.44832
   3460.00 0.49318
   3480.00 0.54076
   3500.00 0.58265
   3520.00 0.62771
   3540.00 0.67522
   3560.00 0.72401
   3580.00 0.77021
   3600.00 0.81755
   3620.00 0.86708
   3640.00 0.91138
   3660.00 0.95176
   3680.00 0.98082
   3700.00 0.99579
   3720.00 1.00000
   3740.00 0.98960
   3760.00 0.95110
   3780.00 0.88861
   3800.00 0.81367
   3820.00 0.72146
   3840.00 0.61142
   3860.00 0.49313
   3880.00 0.37252
   3900.00 0.26050
   3920.00 0.16777
   3940.00 0.09975
   3960.00 0.05397
   3980.00 0.02591
   4000.00 0.01074
   4020.00 0.00334
   4040.00 0.00000
