4550.0   0.00000
4560.0   0.00000
4570.0   0.00023
4580.0   0.00044
4590.0   0.00066
4600.0   0.00087
4610.0   0.00307
4620.0   0.00527
4630.0   0.01306
4640.0   0.01635
4650.0   0.03395
4660.0   0.08670
4670.0   0.09812
4680.0   0.10541
4690.0   0.20368
4700.0   0.26219
4710.0   0.21223
4720.0   0.25973
4730.0   0.40552
4740.0   0.39894
4750.0   0.33553
4760.0   0.41738
4770.0   0.58452
4780.0   0.54912
4790.0   0.46284
4800.0   0.53689
4810.0   0.67610
4820.0   0.65811
4830.0   0.66967
4840.0   0.71297
4850.0   0.74180
4860.0   0.73041
4870.0   0.74066
4880.0   0.75691
4890.0   0.69003
4900.0   0.64532
4910.0   0.64324
4920.0   0.66367
4930.0   0.70645
4940.0   0.75670
4950.0   0.77823
4960.0   0.74277
4970.0   0.69261
4980.0   0.71465
4990.0   0.76937
5000.0   0.79098
5010.0   0.80565
5020.0   0.78502
5030.0   0.73819
5040.0   0.68500
5050.0   0.66691
5060.0   0.66942
5070.0   0.75411
5080.0   0.76304
5090.0   0.79777
5100.0   0.73990
5110.0   0.74500
5120.0   0.73869
5130.0   0.74340
5140.0   0.77650
5150.0   0.78480
5160.0   0.81858
5170.0   0.77534
5180.0   0.77501
5190.0   0.75340
5200.0   0.84483
5210.0   0.79199
5220.0   0.81185
5230.0   0.72689
5240.0   0.71447
5250.0   0.79649
5260.0   0.74480
5270.0   0.81079
5280.0   0.78455
5290.0   0.83680
5300.0   0.80414
5310.0   0.78614
5320.0   0.74299
5330.0   0.81779
5340.0   0.76843
5350.0   0.85138
5360.0   0.83161
5370.0   0.82268
5380.0   0.82666
5390.0   0.80249
5400.0   0.74912
5410.0   0.73962
5420.0   0.78459
5430.0   0.82057
5440.0   0.84869
5450.0   0.87337
5460.0   0.86314
5470.0   0.86684
5480.0   0.88219
5490.0   0.87278
5500.0   0.86623
5510.0   0.82181
5520.0   0.83144
5530.0   0.84626
5540.0   0.86045
5550.0   0.87212
5560.0   0.84665
5570.0   0.86723
5580.0   0.87295
5590.0   0.86241
5600.0   0.85465
5610.0   0.81722
5620.0   0.81820
5630.0   0.84973
5640.0   0.87455
5650.0   0.87762
5660.0   0.86005
5670.0   0.84154
5680.0   0.84353
5690.0   0.85773
5700.0   0.87656
5710.0   0.88367
5720.0   0.86553
5730.0   0.86416
5740.0   0.88460
5750.0   0.82725
5760.0   0.82568
5770.0   0.81974
5780.0   0.83064
5790.0   0.85362
5800.0   0.88211
5810.0   0.89609
5820.0   0.90174
5830.0   0.87855
5840.0   0.87672
5850.0   0.85219
5860.0   0.88771
5870.0   0.88209
5880.0   0.88180
5890.0   0.85857
5900.0   0.91946
5910.0   0.87905
5920.0   0.91914
5930.0   0.89874
5940.0   0.87018
5950.0   0.82354
5960.0   0.88209
5970.0   0.86182
5980.0   0.87354
5990.0   0.87178
6000.0   0.86800
6010.0   0.87944
6020.0   0.88394
6030.0   0.88918
6040.0   0.89311
6050.0   0.91672
6060.0   0.91052
6070.0   0.89650
6080.0   0.88258
6090.0   0.90780
6100.0   0.92350
6110.0   0.90679
6120.0   0.92483
6130.0   0.92503
6140.0   0.92717
6150.0   0.92991
6160.0   0.90872
6170.0   0.86077
6180.0   0.82870
6190.0   0.80275
6200.0   0.79655
6210.0   0.78565
6220.0   0.80462
6230.0   0.86377
6240.0   0.88415
6250.0   0.92067
6260.0   0.91991
6270.0   0.92684
6280.0   0.94093
6290.0   0.91035
6300.0   0.92114
6310.0   0.89857
6320.0   0.90346
6330.0   0.89353
6340.0   0.91284
6350.0   0.89918
6360.0   0.97907
6370.0   0.89001
6380.0   0.92278
6390.0   0.83463
6400.0   0.86176
6410.0   0.82945
6420.0   0.88398
6430.0   0.84605
6440.0   0.93406
6450.0   0.89956
6460.0   0.98269
6470.0   0.92113
6480.0   0.98317
6490.0   0.90974
6500.0   0.95367
6510.0   0.86712
6520.0   0.89125
6530.0   0.84422
6540.0   0.90799
6550.0   0.85282
6560.0   0.93119
6570.0   0.88663
6580.0   0.91822
6590.0   0.88492
6600.0   0.89556
6610.0   0.84268
6620.0   0.88309
6630.0   0.88851
6640.0   0.88433
6650.0   0.95369
6660.0   0.90528
6670.0   0.98431
6680.0   0.92853
6690.0   1.00000
6700.0   0.91304
6710.0   0.94445
6720.0   0.89698
6730.0   0.90339
6740.0   0.87263
6750.0   0.92597
6760.0   0.87509
6770.0   0.86430
6780.0   0.97365
6790.0   0.87569
6800.0   0.95188
6810.0   0.88146
6820.0   0.89301
6830.0   0.85650
6840.0   0.91067
6850.0   0.85983
6860.0   0.92330
6870.0   0.88207
6880.0   0.92666
6890.0   0.86339
6900.0   0.88156
6910.0   0.80026
6920.0   0.82835
6930.0   0.75796
6940.0   0.82209
6950.0   0.78126
6960.0   0.86747
6970.0   0.87673
6980.0   0.91915
6990.0   0.87365
7000.0   0.91075
7010.0   0.87483
7020.0   0.89350
7030.0   0.83955
7040.0   0.89729
7050.0   0.84697
7060.0   0.90907
7070.0   0.85268
7080.0   0.73240
7090.0   0.43878
7100.0   0.25442
7110.0   0.14680
7120.0   0.10006
7130.0   0.07135
7140.0   0.05841
7150.0   0.04488
7160.0   0.03158
7170.0   0.01859
7180.0   0.00934
7190.0   0.00524
7200.0   0.00364
7210.0   0.00204
7220.0   0.00165
7230.0   0.00126
7240.0   0.00087
7250.0   0.00048
7260.0   0.00040
7270.0   0.00031
7280.0   0.00023
7290.0   0.00015
7300.0   0.00012
7310.0   0.00000
7320.0   0.00000
