2940 0.0001
2960 0.0003
2980 0.0005
3000 0.0009
3020 0.0014
3040 0.0029
3060 0.0050
3080 0.0077
3100 0.0136
3120 0.0194
3140 0.0276
3160 0.0367
3180 0.0460
3200 0.0558
3220 0.0656
3240 0.0743
3260 0.0826
3280 0.0905
3300 0.0969
3320 0.1033
3340 0.1098
3360 0.1162
3380 0.1223
3400 0.1268
3420 0.1314
3440 0.1353
3460 0.1390
3480 0.1427
3500 0.1460
3520 0.1494
3540 0.1518
3560 0.1537
3580 0.1555
3600 0.1570
3620 0.1586
3640 0.1604
3660 0.1625
3680 0.1638
3700 0.1626
3720 0.1614
3740 0.1563
3760 0.1497
3780 0.1416
3800 0.1282
3820 0.1148
3840 0.0956
3860 0.0744
3880 0.0549
3900 0.0407
3920 0.0265
3940 0.0177
3960 0.0107
3980 0.0050
4000 0.0032
4020 0.0015
4040 0.0008
4060 0.0005
4080 0.0003
4100 0.0003
4120 0.0003
4140 0.0002
4160 0.0001
7620 0.000003
7640 0.000044
7660 0.000149
7680 0.000258
7700 0.000397
7720 0.000553
7740 0.000676
7760 0.000675
7780 0.000551
7800 0.000403
7820 0.000276
7840 0.000179
7860 0.000093
7880 0.000044
7900 0.000026
7920 0.000011
7940 0.000007
