6645 0
6650 0.000464797
6655 0.0013826
6660 0.0023583
6665 0.00338544
6670 0.00368472
6675 0.00391625
6680 0.00416602
6685 0.00443217
6690 0.00471925
6695 0.00502793
6700 0.00535934
6705 0.00571596
6710 0.00609858
6715 0.00650855
6720 0.00694906
6725 0.00742034
6730 0.00792781
6735 0.00847285
6740 0.00906615
6745 0.00971029
6750 0.0104003
6755 0.0111442
6760 0.0119399
6765 0.0127964
6770 0.0137266
6775 0.0147292
6780 0.0158154
6785 0.016989
6790 0.018256
6795 0.0196283
6800 0.0211067
6805 0.0227058
6810 0.0244374
6815 0.026308
6820 0.028346
6825 0.0305533
6830 0.0329498
6835 0.0355574
6840 0.0383888
6845 0.0414778
6850 0.0448601
6855 0.0485473
6860 0.0525611
6865 0.0568978
6870 0.0615791
6875 0.0666522
6880 0.0721476
6885 0.0781302
6890 0.0846212
6895 0.0916392
6900 0.0992716
6905 0.107529
6910 0.116506
6915 0.126276
6920 0.136856
6925 0.148327
6930 0.160696
6935 0.173958
6940 0.188197
6945 0.203396
6950 0.219687
6955 0.237176
6960 0.255838
6965 0.27573
6970 0.296732
6975 0.318754
6980 0.341885
6985 0.36595
6990 0.390964
6995 0.416897
7000 0.443514
7005 0.470857
7010 0.498605
7015 0.526595
7020 0.554727
7025 0.582663
7030 0.610382
7035 0.637664
7040 0.664246
7045 0.690177
7050 0.715119
7055 0.739027
7060 0.761841
7065 0.78333
7070 0.803513
7075 0.8222
7080 0.839301
7085 0.854887
7090 0.868916
7095 0.881511
7100 0.892776
7105 0.902734
7110 0.911521
7115 0.919212
7120 0.92587
7125 0.931606
7130 0.936485
7135 0.940606
7140 0.944042
7145 0.946878
7150 0.949187
7155 0.951042
7160 0.952482
7165 0.953615
7170 0.954462
7175 0.955085
7180 0.955548
7185 0.955822
7190 0.955987
7195 0.956039
7200 0.956014
7205 0.955962
7210 0.955906
7215 0.955843
7220 0.955781
7225 0.955709
7230 0.955652
7235 0.955639
7240 0.955636
7245 0.955672
7250 0.955709
7255 0.955766
7260 0.955879
7265 0.956018
7270 0.956188
7275 0.956401
7280 0.956643
7285 0.956875
7290 0.957145
7295 0.95741
7300 0.957658
7305 0.957937
7310 0.95818
7315 0.958392
7320 0.958614
7325 0.958792
7330 0.958947
7335 0.959094
7340 0.959187
7345 0.959234
7350 0.95927
7355 0.959259
7360 0.959208
7365 0.959134
7370 0.958982
7375 0.958747
7380 0.95845
7385 0.958103
7390 0.95769
7395 0.957217
7400 0.956699
7405 0.956111
7410 0.955476
7415 0.954818
7420 0.954107
7425 0.953339
7430 0.952517
7435 0.951655
7440 0.950783
7445 0.949902
7450 0.948997
7455 0.948028
7460 0.947039
7465 0.946047
7470 0.945041
7475 0.944052
7480 0.943053
7485 0.942033
7490 0.941035
7495 0.940067
7500 0.939114
7505 0.938192
7510 0.937306
7515 0.936418
7520 0.935583
7525 0.934834
7530 0.934124
7535 0.933487
7540 0.932934
7545 0.932401
7550 0.931958
7555 0.931604
7560 0.931294
7565 0.931074
7570 0.930924
7575 0.930854
7580 0.930898
7585 0.93103
7590 0.93126
7595 0.931549
7600 0.931916
7605 0.932353
7610 0.932876
7615 0.933553
7620 0.934314
7625 0.935153
7630 0.936093
7635 0.937074
7640 0.938142
7645 0.939309
7650 0.940481
7655 0.94172
7660 0.943031
7665 0.944372
7670 0.945808
7675 0.947314
7680 0.948823
7685 0.950363
7690 0.951908
7695 0.953495
7700 0.955077
7705 0.956711
7710 0.958359
7715 0.95996
7720 0.961515
7725 0.963025
7730 0.964524
7735 0.966014
7740 0.967424
7745 0.968756
7750 0.97
7755 0.971103
7760 0.972192
7765 0.973235
7770 0.974192
7775 0.975103
7780 0.975886
7785 0.976538
7790 0.977116
7795 0.977577
7800 0.977942
7805 0.978229
7810 0.978389
7815 0.978445
7820 0.978387
7825 0.978179
7830 0.977942
7835 0.977597
7840 0.977152
7845 0.976691
7850 0.976114
7855 0.975419
7860 0.974732
7865 0.974018
7870 0.973273
7875 0.97252
7880 0.971745
7885 0.970924
7890 0.970086
7895 0.969273
7900 0.968444
7905 0.967643
7910 0.966892
7915 0.966158
7920 0.965465
7925 0.964804
7930 0.964157
7935 0.963586
7940 0.963127
7945 0.962732
7950 0.962448
7955 0.962252
7960 0.962113
7965 0.962057
7970 0.96218
7975 0.962368
7980 0.962553
7985 0.962754
7990 0.962868
7995 0.962933
8000 0.963015
8005 0.9631
8010 0.963192
8015 0.963257
8020 0.96329
8025 0.963292
8030 0.96324
8035 0.963123
8040 0.962913
8045 0.962611
8050 0.962197
8055 0.96165
8060 0.960964
8065 0.9601
8070 0.959012
8075 0.957738
8080 0.956244
8085 0.954551
8090 0.952656
8095 0.9505
8100 0.948047
8105 0.945297
8110 0.942259
8115 0.93899
8120 0.935494
8125 0.931761
8130 0.927713
8135 0.92332
8140 0.918643
8145 0.913737
8150 0.908678
8155 0.903473
8160 0.898053
8165 0.892384
8170 0.886496
8175 0.880493
8180 0.874457
8185 0.868449
8190 0.862405
8195 0.856247
8200 0.850076
8205 0.843951
8210 0.83798
8215 0.832233
8220 0.826676
8225 0.821215
8230 0.815852
8235 0.810691
8240 0.805795
8245 0.801225
8250 0.796989
8255 0.793006
8260 0.789253
8265 0.785752
8270 0.782535
8275 0.779618
8280 0.776995
8285 0.774584
8290 0.772309
8295 0.770136
8300 0.76802
8305 0.765918
8310 0.763766
8315 0.761435
8320 0.758754
8325 0.755619
8330 0.751938
8335 0.747603
8340 0.742551
8345 0.736634
8350 0.729559
8355 0.72109
8360 0.711231
8365 0.699955
8370 0.6873
8375 0.673273
8380 0.65762
8385 0.640027
8390 0.620609
8395 0.599704
8400 0.577593
8405 0.554452
8410 0.530324
8415 0.50503
8420 0.478619
8425 0.451741
8430 0.425071
8435 0.398933
8440 0.373241
8445 0.34786
8450 0.322791
8455 0.298202
8460 0.274623
8465 0.252526
8470 0.231895
8475 0.212359
8480 0.193837
8485 0.176435
8490 0.160244
8495 0.145515
8500 0.132294
8505 0.120306
8510 0.109236
8515 0.0991003
8520 0.0898825
8525 0.0815358
8530 0.0741451
8535 0.0675567
8540 0.061545
8545 0.0560379
8550 0.0510627
8555 0.0466105
8560 0.0426368
8565 0.039101
8570 0.0359035
8575 0.0329646
8580 0.030267
8585 0.0278169
8590 0.0256205
8595 0.0236556
8600 0.0218735
8605 0.0202286
8610 0.0187097
8615 0.0173143
8620 0.0160453
8625 0.0149062
8630 0.0138703
8635 0.0129118
8640 0.0120227
8645 0.0111993
8650 0.010438
8655 0.0097454
8660 0.00911996
8665 0.00854085
8670 0.00799812
8675 0.00749662
8680 0.00703443
8685 0.006608
8690 0.00622255
8695 0.00586538
8700 0.0055215
8705 0.00520076
8710 0.00490389
8715 0.00462772
8720 0.00438284
8725 0.00416214
8730 0.0039539
8735 0.00375123
8740 0.00355532
8745 0.00276287
8750 0.00197722
8755 0.00123414
8760 0.00053588
8765 0
