7000 0.0
7100 0.0264245
7200 0.251889
7300 0.594326
7400 0.829263
7500 0.948494
7600 0.992586
7700 1.0
7800 0.992191
7900 0.984579
8000 0.977157
8100 0.965094
8200 0.943791
8300 0.923002
8400 0.884095
8500 0.836907
8600 0.781726
8700 0.673902
8800 0.497462
8900 0.289853
9000 0.130288
9100 0.0257712
9200 0.0
