2950.0 0.0
3000.0 0.00268
3050.0 0.02016
3100.0 0.06261
3150.0 0.13242
3200.0 0.22005
3250.0 0.31997
3300.0 0.41374
3350.0 0.4904
3400.0 0.56299
3450.0 0.64009
3500.0 0.71631
3550.0 0.78713
3600.0 0.85794
3650.0 0.92376
3700.0 0.97408
3750.0 1.0
3800.0 0.98083
3850.0 0.89128
3900.0 0.71989
3950.0 0.49352
4000.0 0.27485
4050.0 0.12144
4100.0 0.04335
4150.0 0.01337
4200.0 0.00379
4250.0 0.00094
4300.0 0.0
