time	flux	flux_err	mag	mag_err	zp	band
52876.5	0.0	0.0			-20.846	Megacam_g
52876.6	0.0	0.0			-20.846	Megacam_g
52876.7	0.0	0.0			-20.846	Megacam_g
52876.8	0.0	0.0			-20.846	Megacam_g
52876.9	0.0	0.0			-20.846	Megacam_g
52877.0	0.0	0.0			-20.846	Megacam_g
52877.1	0.0	0.0			-20.846	Megacam_g
52877.2	0.0	0.0			-20.846	Megacam_g
52877.3	0.0	0.0			-20.846	Megacam_g
52877.4	0.0	0.0			-20.846	Megacam_g
52877.5	0.0	0.0			-20.846	Megacam_g
52877.6	0.0	0.0			-20.846	Megacam_g
52877.7	0.0	0.0			-20.846	Megacam_g
52877.8	0.0	0.0			-20.846	Megacam_g
52877.9	-3.4762760977088964e-23	-3.726088757420221e-24			-20.846	Megacam_g
52878.0	-7.891550414029837e-23	-8.447525113356775e-24			-20.846	Megacam_g
52878.1	-1.159214296532894e-22	-1.239230575541582e-23			-20.846	Megacam_g
52878.2	-1.456362948814341e-22	-1.5547915900581772e-23			-20.846	Megacam_g
52878.3	-1.679515093330161e-22	-1.7905790432140042e-23			-20.846	Megacam_g
52878.4	-1.8280823327623258e-22	-1.9462791836849275e-23			-20.846	Megacam_g
52878.5	-1.902115183638858e-22	-2.0222679213017988e-23			-20.846	Megacam_g
52878.6	-1.902443241842206e-22	-2.0197550183980137e-23			-20.846	Megacam_g
52878.7	-1.8308156368368677e-22	-1.9409271562790513e-23			-20.846	Megacam_g
52878.8	-1.6900408503310124e-22	-1.7890888445755064e-23			-20.846	Megacam_g
52878.9	-1.4841262243780504e-22	-1.568801472127851e-23			-20.846	Megacam_g
52879.0	-1.2184172808955824e-22	-1.2860205789310447e-23			-20.846	Megacam_g
52879.1	-8.997367007902219e-23	-9.482311376779641e-24			-20.846	Megacam_g
52879.2	-5.365232152108235e-23	-5.645810599120515e-24			-20.846	Megacam_g
52879.3	-1.3896994288138847e-23	-1.4601238265765805e-24			-20.846	Megacam_g
52879.4	2.8083934919028534e-23	2.946115119783071e-24	35.533	0.114	-20.846	Megacam_g
52879.5	7.088795687890065e-23	7.42470141702253e-24	34.528	0.114	-20.846	Megacam_g
52879.6	1.1294893904218678e-22	1.1811232262896413e-23	34.022	0.114	-20.846	Megacam_g
52879.7	1.5259486224962494e-22	1.5931296999802863e-23	33.695	0.113	-20.846	Megacam_g
52879.8	1.8810875396153007e-22	1.960694599062956e-23	33.468	0.113	-20.846	Megacam_g
52879.9	2.1778939713701854e-22	2.266307634996597e-23	33.309	0.113	-20.846	Megacam_g
52880.0	2.4001183068098837e-22	2.4933734229607138e-23	33.204	0.113	-20.846	Megacam_g
52880.1	2.53287608912816e-22	2.6268328274682847e-23	33.145	0.113	-20.846	Megacam_g
52880.2	2.563248946878714e-22	2.653775997453493e-23	33.132	0.112	-20.846	Megacam_g
52880.3	2.480883310985821e-22	2.5640463087037714e-23	33.168	0.112	-20.846	Megacam_g
52880.4	2.2785873561171597e-22	2.3508354564991705e-23	33.26	0.112	-20.846	Megacam_g
52880.5	1.9529263230634984e-22	2.0112696411759904e-23	33.428	0.112	-20.846	Megacam_g
52880.6	1.5048158390213373e-22	1.546986228556292e-23	33.711	0.112	-20.846	Megacam_g
52880.7	9.401140102280737e-23	9.647014570982186e-24	34.221	0.111	-20.846	Megacam_g
52880.8	2.7021188141247056e-23	2.7676853987740708e-24	35.575	0.111	-20.846	Megacam_g
52880.9	-4.873807443380311e-23	-4.982771471171707e-24			-20.846	Megacam_g
52881.0	-1.3085918240661574e-22	-1.3353265002659505e-23			-20.846	Megacam_g
52881.1	-2.162971076445366e-22	-2.202951183073471e-23			-20.846	Megacam_g
52881.2	-3.0143832694982457e-22	-3.064175606778418e-23			-20.846	Megacam_g
52881.3	-3.821766494834309e-22	-3.87730851811119e-23			-20.846	Megacam_g
52881.4	-4.539886708369579e-22	-4.596763444540544e-23			-20.846	Megacam_g
52881.5	-5.1200890044574e-22	-5.173868232801342e-23			-20.846	Megacam_g
52881.6	-5.511044850265918e-22	-5.557662654601479e-23			-20.846	Megacam_g
52881.7	-5.65949617819565e-22	-5.695684743918561e-23			-20.846	Megacam_g
52881.8	-5.510995898573986e-22	-5.534745170580034e-23			-20.846	Megacam_g
52881.9	-5.010645197244869e-22	-5.0216897624585047e-23			-20.846	Megacam_g
52882.0	-4.1038278497165424e-22	-4.1041501458572833e-23			-20.846	Megacam_g
52882.1	-2.736941324647975e-22	-2.731282007996431e-23			-20.846	Megacam_g
52882.2	-8.581251079950644e-23	-8.544911413666566e-24			-20.846	Megacam_g
52882.3	1.58201392312911e-22	1.5718531798738785e-23	33.656	0.108	-20.846	Megacam_g
52882.4	4.629680349879696e-22	4.5897190346391614e-23	32.49	0.108	-20.846	Megacam_g
52882.5	8.327263640218207e-22	8.236816540175277e-23	31.853	0.107	-20.846	Megacam_g
52882.6	1.271314797973294e-21	1.2546442572628686e-22	31.394	0.107	-20.846	Megacam_g
52882.7	1.7821897369642666e-21	1.754769868300581e-22	31.027	0.107	-20.846	Megacam_g
52882.8	2.3684493541255065e-21	2.326575953660366e-22	30.718	0.107	-20.846	Megacam_g
52882.9	3.032857278859222e-21	2.972213813439881e-22	30.45	0.106	-20.846	Megacam_g
52883.0	3.777866104099794e-21	3.6934947080772897e-22	30.211	0.106	-20.846	Megacam_g
52883.1	4.605640761052784e-21	4.491915625916212e-22	29.996	0.106	-20.846	Megacam_g
52883.2	5.518081749728855e-21	5.368684673157338e-22	29.8	0.106	-20.846	Megacam_g
52883.3	6.51684821457964e-21	6.324746068886274e-22	29.619	0.105	-20.846	Megacam_g
52883.4	7.603380899060634e-21	7.360804771091391e-22	29.452	0.105	-20.846	Megacam_g
52883.5	8.778924950072139e-21	8.47735069813688e-22	29.296	0.105	-20.846	Megacam_g
52883.6	1.0044552611605525e-20	9.674682576498365e-22	29.149	0.105	-20.846	Megacam_g
52883.7	1.1401185760071224e-20	1.095293136127859e-21	29.012	0.104	-20.846	Megacam_g
52883.8	1.2849618350472267e-20	1.2312083288691968e-21	28.882	0.104	-20.846	Megacam_g
52883.9	1.4390538706085884e-20	1.3752002487799627e-21	28.759	0.104	-20.846	Megacam_g
52884.0	1.6024549987602068e-20	1.5272451558284755e-21	28.642	0.103	-20.846	Megacam_g
52884.1	1.775218209068762e-20	1.687310372034709e-21	28.531	0.103	-20.846	Megacam_g
52884.2	1.9573895685525214e-20	1.8553547360181476e-21	28.425	0.103	-20.846	Megacam_g
52884.3	2.1490085042123332e-20	2.0313289390458893e-21	28.324	0.103	-20.846	Megacam_g
52884.4	2.3501080801342828e-20	2.2151758540187956e-21	28.227	0.102	-20.846	Megacam_g
52884.5	2.5607152753632755e-20	2.406830863227791e-21	28.133	0.102	-20.846	Megacam_g
52884.6	2.780851257332939e-20	2.606222179883146e-21	28.044	0.102	-20.846	Megacam_g
52884.7	3.0105316531958443e-20	2.8132711655943052e-21	27.958	0.101	-20.846	Megacam_g
52884.8	3.2497668206172297e-20	3.0278926452000223e-21	27.875	0.101	-20.846	Megacam_g
52884.9	3.498562117090463e-20	3.2499952179865935e-21	27.795	0.101	-20.846	Megacam_g
52885.0	3.756918164282941e-20	3.47948156199054e-21	27.717	0.101	-20.846	Megacam_g
52885.1	4.0248311131665714e-20	3.7162487366967774e-21	27.642	0.1	-20.846	Megacam_g
52885.2	4.302292907422346e-20	3.960188481706862e-21	27.57	0.1	-20.846	Megacam_g
52885.3	4.589291542839664e-20	4.211187509219248e-21	27.5	0.1	-20.846	Megacam_g
52885.4	4.885811330366981e-20	4.469127797304844e-21	27.432	0.099	-20.846	Megacam_g
52885.5	5.1918333223283775e-20	4.733887029246716e-21	27.366	0.099	-20.846	Megacam_g
52885.6	5.507336637067861e-20	5.0053398437178125e-21	27.302	0.099	-20.846	Megacam_g
52885.7	5.83230064762347e-20	5.283359845765791e-21	27.24	0.098	-20.846	Megacam_g
52885.8	6.166707306008745e-20	5.567821702146031e-21	27.179	0.098	-20.846	Megacam_g
52885.9	6.510543458207864e-20	5.858603186629093e-21	27.12	0.098	-20.846	Megacam_g
52886.0	6.863803150331794e-20	6.155587174677817e-21	27.063	0.097	-20.846	Megacam_g
52886.1	7.226489923192058e-20	6.458663584023432e-21	27.007	0.097	-20.846	Megacam_g
52886.2	7.598619100838102e-20	6.76773126511775e-21	26.952	0.097	-20.846	Megacam_g
52886.3	7.980220067921941e-20	7.082699835819343e-21	26.899	0.096	-20.846	Megacam_g
52886.4	8.371338541182301e-20	7.403491464020745e-21	26.847	0.096	-20.846	Megacam_g
52886.5	8.772038832590827e-20	7.730042594961847e-21	26.797	0.096	-20.846	Megacam_g
52886.6	9.182406106168815e-20	8.062305623957791e-21	26.747	0.095	-20.846	Megacam_g
52886.7	9.602548627361859e-20	8.400250512496132e-21	26.698	0.095	-20.846	Megacam_g
52886.8	1.0032600007817592e-19	8.743866349309559e-21	26.651	0.095	-20.846	Megacam_g
52886.9	1.0472721431721732e-19	9.093162843636543e-21	26.604	0.094	-20.846	Megacam_g
52887.0	1.0923103072526963e-19	9.448171065377288e-21	26.558	0.094	-20.846	Megacam_g
52887.1	1.138396086110741e-19	9.808940141824584e-21	26.514	0.094	-20.846	Megacam_g
52887.2	1.1855528504796814e-19	1.0175529932978353e-20	26.469	0.093	-20.846	Megacam_g
52887.3	1.2338048703183779e-19	1.0548003172900153e-20	26.426	0.093	-20.846	Megacam_g
52887.4	1.2831764397797482e-19	1.0926417813460845e-20	26.384	0.092	-20.846	Megacam_g
52887.5	1.3336910063564525e-19	1.1310819581201667e-20	26.342	0.092	-20.846	Megacam_g
52887.6	1.385370304524881e-19	1.1701234753864757e-20	26.3	0.092	-20.846	Megacam_g
52887.7	1.4382334929052812e-19	1.2097663152083179e-20	26.26	0.091	-20.846	Megacam_g
52887.8	1.4922962954416918e-19	1.2500071354420097e-20	26.22	0.091	-20.846	Megacam_g
52887.9	1.5475701460489748e-19	1.2908386134972731e-20	26.18	0.091	-20.846	Megacam_g
52888.0	1.6040613364498125e-19	1.3322488125172255e-20	26.141	0.09	-20.846	Megacam_g
52888.1	1.6617701671518804e-19	1.3742205703336352e-20	26.103	0.09	-20.846	Megacam_g
52888.2	1.7206901012917405e-19	1.4167309113665622e-20	26.065	0.089	-20.846	Megacam_g
52888.3	1.780806921253684e-19	1.4597504817897332e-20	26.028	0.089	-20.846	Megacam_g
52888.4	1.8420978899355407e-19	1.5032430098830224e-20	25.991	0.089	-20.846	Megacam_g
52888.5	1.9045311305087148e-19	1.5471649656323244e-20	25.955	0.088	-20.846	Megacam_g
52888.6	1.9680663363041576e-19	1.5914663132612545e-20	25.919	0.088	-20.846	Megacam_g
52888.7	2.032656921255026e-19	1.6360924110733695e-20	25.884	0.087	-20.846	Megacam_g
52888.8	2.0982524341198363e-19	1.6809860774584828e-20	25.85	0.087	-20.846	Megacam_g
52888.9	2.1648009630967268e-19	1.7260895968899957e-20	25.816	0.087	-20.846	Megacam_g
52889.0	2.232251529005264e-19	1.7713466633987725e-20	25.782	0.086	-20.846	Megacam_g
52889.1	2.300556466683784e-19	1.8167042602396613e-20	25.75	0.086	-20.846	Megacam_g
52889.2	2.3696737956095634e-19	1.8621144755619304e-20	25.718	0.085	-20.846	Megacam_g
52889.3	2.4395695804855825e-19	1.9075362536760488e-20	25.686	0.085	-20.846	Megacam_g
52889.4	2.510220282164859e-19	1.9529370812163416e-20	25.655	0.084	-20.846	Megacam_g
52889.5	2.5816150999431904e-19	1.9982946080206694e-20	25.625	0.084	-20.846	Megacam_g
52889.6	2.653758305615782e-19	2.0435982020510284e-20	25.595	0.084	-20.846	Megacam_g
52889.7	2.7266715703273053e-19	2.0888504381792592e-20	25.565	0.083	-20.846	Megacam_g
52889.8	2.8003962844997273e-19	2.1340685200906514e-20	25.536	0.083	-20.846	Megacam_g
52889.9	2.874995868690153e-19	2.1792856327374752e-20	25.508	0.082	-20.846	Megacam_g
52890.0	2.95055775021944e-19	2.224551979347251e-20	25.479	0.082	-20.846	Megacam_g
52890.1	3.0271931692844826e-19	2.2699341345667498e-20	25.452	0.081	-20.846	Megacam_g
52890.2	3.1050344952666864e-19	2.3155125373713203e-20	25.424	0.081	-20.846	Megacam_g
52890.3	3.1842320529807446e-19	2.3613786792134392e-20	25.397	0.081	-20.846	Megacam_g
52890.4	3.264950960401036e-19	2.4076323730943364e-20	25.37	0.08	-20.846	Megacam_g
52890.5	3.3473679857853546e-19	2.4543791108064994e-20	25.342	0.08	-20.846	Megacam_g
52890.6	3.431668422546802e-19	2.501727508323588e-20	25.315	0.079	-20.846	Megacam_g
52890.7	3.518042981727254e-19	2.5497868404217847e-20	25.289	0.079	-20.846	Megacam_g
52890.8	3.606684700232882e-19	2.5986646643615225e-20	25.261	0.078	-20.846	Megacam_g
52890.9	3.697785864748865e-19	2.6484645337356896e-20	25.234	0.078	-20.846	Megacam_g
52891.0	3.791534949683002e-19	2.6992838024303944e-20	25.207	0.077	-20.846	Megacam_g
52891.1	3.8881135685525363e-19	2.751211519403443e-20	25.18	0.077	-20.846	Megacam_g
52891.2	3.987693437455413e-19	2.804326414407947e-20	25.152	0.076	-20.846	Megacam_g
52891.3	4.0904333498273065e-19	2.8586949751685964e-20	25.125	0.076	-20.846	Megacam_g
52891.4	4.196476163113359e-19	2.914369617474942e-20	25.097	0.075	-20.846	Megacam_g
52891.5	4.3059459879627174e-19	2.971387080665203e-20	25.069	0.075	-20.846	Megacam_g
52891.6	4.418946750674219e-19	3.029767846140211e-20	25.041	0.074	-20.846	Megacam_g
52891.7	4.535562423982118e-19	3.089516738170986e-20	25.013	0.074	-20.846	Megacam_g
52891.8	4.655857613763805e-19	3.1506237670595114e-20	24.984	0.073	-20.846	Megacam_g
52891.9	4.779878144717975e-19	3.213064963211848e-20	24.956	0.073	-20.846	Megacam_g
52892.0	4.90765163758321e-19	3.2768031967406256e-20	24.927	0.072	-20.846	Megacam_g
52892.1	5.039188078910027e-19	3.3417889830769175e-20	24.898	0.072	-20.846	Megacam_g
52892.2	5.174480382746661e-19	3.4079612739449944e-20	24.87	0.072	-20.846	Megacam_g
52892.3	5.313504944683358e-19	3.4752482337849263e-20	24.841	0.071	-20.846	Megacam_g
52892.4	5.456222188399815e-19	3.54356800149606e-20	24.812	0.071	-20.846	Megacam_g
52892.5	5.602577104663491e-19	3.612829437241705e-20	24.783	0.07	-20.846	Megacam_g
52892.6	5.752499782880251e-19	3.6829328541554086e-20	24.755	0.07	-20.846	Megacam_g
52892.7	5.905905935437248e-19	3.7537707348737103e-20	24.726	0.069	-20.846	Megacam_g
52892.8	6.062697414778674e-19	3.825228432623265e-20	24.698	0.069	-20.846	Megacam_g
52892.9	6.222762723903731e-19	3.897184857062006e-20	24.669	0.068	-20.846	Megacam_g
52893.0	6.385977560297893e-19	3.9695131694921485e-20	24.641	0.067	-20.846	Megacam_g
52893.1	6.552205660735892e-19	4.0420816508626546e-20	24.613	0.067	-20.846	Megacam_g
52893.2	6.721300035969449e-19	4.1147547866623875e-20	24.586	0.066	-20.846	Megacam_g
52893.3	6.8931042886873e-19	4.1873943690054597e-20	24.558	0.066	-20.846	Megacam_g
52893.4	7.067453925075918e-19	4.2598605584586827e-20	24.531	0.065	-20.846	Megacam_g
52893.5	7.244177657823389e-19	4.3320129038985544e-20	24.504	0.065	-20.846	Megacam_g
52893.6	7.42309870144226e-19	4.403711320601875e-20	24.478	0.064	-20.846	Megacam_g
52893.7	7.604036060393424e-19	4.474817026546767e-20	24.452	0.064	-20.846	Megacam_g
52893.8	7.786805810412592e-19	4.545193436875391e-20	24.426	0.063	-20.846	Megacam_g
52893.9	7.971222373654641e-19	4.6147070166194446e-20	24.4	0.063	-20.846	Megacam_g
52894.0	8.157099788165058e-19	4.683228091749707e-20	24.375	0.062	-20.846	Megacam_g
52894.1	8.344252972197016e-19	4.7506316186417716e-20	24.351	0.062	-20.846	Megacam_g
52894.2	8.532498984034051e-19	4.816797912159074e-20	24.327	0.061	-20.846	Megacam_g
52894.3	8.72165827775585e-19	4.881613332454219e-20	24.303	0.061	-20.846	Megacam_g
52894.4	8.91155595512259e-19	4.944970930480241e-20	24.279	0.06	-20.846	Megacam_g
52894.5	9.102022944990351e-19	5.00677101442645e-20	24.256	0.06	-20.846	Megacam_g
52894.6	9.292896615196747e-19	5.066921369466038e-20	24.234	0.059	-20.846	Megacam_g
52894.7	9.484020609728303e-19	5.125337037961394e-20	24.212	0.059	-20.846	Megacam_g
52894.8	9.675244495488856e-19	5.181939999294449e-20	24.19	0.058	-20.846	Megacam_g
52894.9	9.866423407133962e-19	5.236658855861828e-20	24.169	0.058	-20.846	Megacam_g
52895.0	1.0057417694263288e-18	5.28942852762974e-20	24.148	0.057	-20.846	Megacam_g
52895.1	1.0248092570689859e-18	5.3401899550837066e-20	24.128	0.057	-20.846	Megacam_g
52895.2	1.0438317765821418e-18	5.388889810572113e-20	24.108	0.056	-20.846	Megacam_g
52895.3	1.0627967177939823e-18	5.435480217901879e-20	24.088	0.056	-20.846	Megacam_g
52895.4	1.081691852937844e-18	5.479918480150252e-20	24.069	0.055	-20.846	Megacam_g
52895.5	1.1005053023309366e-18	5.522166815499598e-20	24.05	0.054	-20.846	Megacam_g
52895.6	1.119225500207994e-18	5.562192101014501e-20	24.032	0.054	-20.846	Megacam_g
52895.7	1.1378411607069894e-18	5.59996562428585e-20	24.014	0.053	-20.846	Megacam_g
52895.8	1.1563412439605653e-18	5.635462842642577e-20	23.997	0.053	-20.846	Megacam_g
52895.9	1.1747149223588285e-18	5.668663150177512e-20	23.979	0.052	-20.846	Megacam_g
52896.0	1.1929515500006497e-18	5.699549666895905e-20	23.963	0.052	-20.846	Megacam_g
52896.1	1.211040659482487e-18	5.728109163080627e-20	23.946	0.051	-20.846	Megacam_g
52896.2	1.2289719982458728e-18	5.754332166904161e-20	23.93	0.051	-20.846	Megacam_g
52896.3	1.2467355753805364e-18	5.778213107220274e-20	23.915	0.05	-20.846	Megacam_g
52896.4	1.2643217087225847e-18	5.79975044154802e-20	23.9	0.05	-20.846	Megacam_g
52896.5	1.2817210719578813e-18	5.818946767984001e-20	23.885	0.049	-20.846	Megacam_g
52896.6	1.2989247417907588e-18	5.835808921492923e-20	23.87	0.049	-20.846	Megacam_g
52896.7	1.3159242452143568e-18	5.850348054932285e-20	23.856	0.048	-20.846	Megacam_g
52896.8	1.33271160687475e-18	5.862579704993091e-20	23.842	0.048	-20.846	Megacam_g
52896.9	1.3492793965950652e-18	5.872523843598231e-20	23.829	0.047	-20.846	Megacam_g
52897.0	1.3656207770618799e-18	5.880204915036838e-20	23.816	0.047	-20.846	Megacam_g
52897.1	1.3817295517228481e-18	5.88565185934617e-20	23.803	0.046	-20.846	Megacam_g
52897.2	1.3976002129144267e-18	5.888898122345974e-20	23.791	0.046	-20.846	Megacam_g
52897.3	1.413227990250912e-18	5.889981652810854e-20	23.779	0.045	-20.846	Megacam_g
52897.4	1.4286088992886209e-18	5.888944887222335e-20	23.767	0.045	-20.846	Megacam_g
52897.5	1.4437397861944126e-18	5.885834705107482e-20	23.756	0.044	-20.846	Megacam_g
52897.6	1.4586183322328172e-18	5.880702210879043e-20	23.744	0.044	-20.846	Megacam_g
52897.7	1.473242996310537e-18	5.873602268588666e-20	23.734	0.043	-20.846	Megacam_g
52897.8	1.4876129402724682e-18	5.86459298547559e-20	23.723	0.043	-20.846	Megacam_g
52897.9	1.501727954051048e-18	5.853735216321698e-20	23.713	0.042	-20.846	Megacam_g
52898.0	1.5155883811130948e-18	5.841092090236065e-20	23.703	0.042	-20.846	Megacam_g
52898.1	1.5291950441917776e-18	5.826728559558556e-20	23.693	0.041	-20.846	Megacam_g
52898.2	1.5425491712281983e-18	5.810710970302652e-20	23.684	0.041	-20.846	Megacam_g
52898.3	1.5556523215231106e-18	5.793106653831444e-20	23.674	0.04	-20.846	Megacam_g
52898.4	1.5685063120374402e-18	5.773983539198193e-20	23.666	0.04	-20.846	Megacam_g
52898.5	1.5811131438032773e-18	5.753409785651661e-20	23.657	0.04	-20.846	Megacam_g
52898.6	1.5934749284086578e-18	5.731453434793121e-20	23.648	0.039	-20.846	Megacam_g
52898.7	1.6055938145257382e-18	5.708182081870254e-20	23.64	0.039	-20.846	Megacam_g
52898.8	1.6174719144232516e-18	5.683662565573012e-20	23.632	0.038	-20.846	Megacam_g
52898.9	1.629111230445253e-18	5.657960675824286e-20	23.624	0.038	-20.846	Megacam_g
52899.0	1.6405135842834453e-18	5.631140888801798e-20	23.617	0.037	-20.846	Megacam_g
52899.1	1.6516805752132662e-18	5.603266216681577e-20	23.609	0.037	-20.846	Megacam_g
52899.2	1.662613585603946e-18	5.574398224940165e-20	23.602	0.036	-20.846	Megacam_g
52899.3	1.6733138006447342e-18	5.544597094412028e-20	23.595	0.036	-20.846	Megacam_g
52899.4	1.6837822284896303e-18	5.513921679199385e-20	23.589	0.036	-20.846	Megacam_g
52899.5	1.6940197203712358e-18	5.482429559158687e-20	23.582	0.035	-20.846	Megacam_g
52899.6	1.704026990705751e-18	5.450177087360802e-20	23.576	0.035	-20.846	Megacam_g
52899.7	1.7138046371985141e-18	5.4172194328983594e-20	23.569	0.034	-20.846	Megacam_g
52899.8	1.7233531609536872e-18	5.383610619413256e-20	23.563	0.034	-20.846	Megacam_g
52899.9	1.732672986619547e-18	5.349403559825766e-20	23.557	0.034	-20.846	Megacam_g
52900.0	1.7417644825528356e-18	5.314650087607807e-20	23.552	0.033	-20.846	Megacam_g
52900.1	1.7506279810445433e-18	5.279400985146193e-20	23.546	0.033	-20.846	Megacam_g
52900.2	1.759263798605106e-18	5.2437060096128426e-20	23.541	0.032	-20.846	Megacam_g
52900.3	1.767672256308728e-18	5.20761391677922e-20	23.536	0.032	-20.846	Megacam_g
52900.4	1.775853700235512e-18	5.171172483338415e-20	23.531	0.032	-20.846	Megacam_g
52900.5	1.783808521484259e-18	5.134428526669203e-20	23.526	0.031	-20.846	Megacam_g
52900.6	1.7915371706533064e-18	5.0974279083988555e-20	23.521	0.031	-20.846	Megacam_g
52900.7	1.7990401627810583e-18	5.0602155185540724e-20	23.517	0.031	-20.846	Megacam_g
52900.8	1.806318079563269e-18	5.022835275957637e-20	23.512	0.03	-20.846	Megacam_g
52900.9	1.813371571847928e-18	4.9853301475483366e-20	23.508	0.03	-20.846	Megacam_g
52901.0	1.8202013622503446e-18	4.947742172678398e-20	23.504	0.03	-20.846	Megacam_g
52901.1	1.8268082478582523e-18	4.9101124898049686e-20	23.5	0.029	-20.846	Megacam_g
52901.2	1.8331931030336447e-18	4.8724813652016464e-20	23.496	0.029	-20.846	Megacam_g
52901.3	1.8393568822963807e-18	4.834888223254729e-20	23.493	0.029	-20.846	Megacam_g
52901.4	1.845300623291987e-18	4.7973716779391686e-20	23.489	0.028	-20.846	Megacam_g
52901.5	1.8510254498518525e-18	4.759969565070382e-20	23.486	0.028	-20.846	Megacam_g
52901.6	1.8565325751302675e-18	4.72271897485316e-20	23.483	0.028	-20.846	Megacam_g
52901.7	1.8618233048418584e-18	4.6856562843438455e-20	23.479	0.027	-20.846	Megacam_g
52901.8	1.866899040552688e-18	4.6488171892587935e-20	23.476	0.027	-20.846	Megacam_g
52901.9	1.8717612830945492e-18	4.612236734857081e-20	23.474	0.027	-20.846	Megacam_g
52902.0	1.87641163560516e-18	4.575949344235823e-20	23.471	0.026	-20.846	Megacam_g
52902.1	1.8808518018584492e-18	4.53998883321856e-20	23.468	0.026	-20.846	Megacam_g
52902.2	1.8850835757742415e-18	4.504388402406236e-20	23.466	0.026	-20.846	Megacam_g
52902.3	1.8891088279418985e-18	4.4691806212105543e-20	23.464	0.026	-20.846	Megacam_g
52902.4	1.892929492003215e-18	4.434397410487539e-20	23.461	0.025	-20.846	Megacam_g
52902.5	1.896547551034806e-18	4.4000700235763265e-20	23.459	0.025	-20.846	Megacam_g
52902.6	1.8999650238944285e-18	4.366229025149726e-20	23.457	0.025	-20.846	Megacam_g
52902.7	1.9031839515391507e-18	4.3329042674257364e-20	23.456	0.025	-20.846	Megacam_g
52902.8	1.90620638329141e-18	4.3001248632569353e-20	23.454	0.024	-20.846	Megacam_g
52902.9	1.9090343630627777e-18	4.2679191557422997e-20	23.452	0.024	-20.846	Megacam_g
52903.0	1.9116699155149877e-18	4.236314683989856e-20	23.451	0.024	-20.846	Megacam_g
52903.1	1.914115032142783e-18	4.2053381447287157e-20	23.449	0.024	-20.846	Megacam_g
52903.2	1.9163716572936893e-18	4.1750153496013783e-20	23.448	0.024	-20.846	Megacam_g
52903.3	1.918441674083943e-18	4.1453711779077806e-20	23.447	0.023	-20.846	Megacam_g
52903.4	1.9203268902465353e-18	4.1164295248134706e-20	23.446	0.023	-20.846	Megacam_g
52903.5	1.922029024373142e-18	4.0882132460061933e-20	23.445	0.023	-20.846	Megacam_g
52903.6	1.9235496986755276e-18	4.0607441117581144e-20	23.444	0.023	-20.846	Megacam_g
52903.7	1.924890444515897e-18	4.0340427829416637e-20	23.443	0.023	-20.846	Megacam_g
52903.8	1.9260527125787695e-18	4.0081287910843786e-20	23.443	0.023	-20.846	Megacam_g
52903.9	1.9270378832741764e-18	3.983020513449264e-20	23.442	0.022	-20.846	Megacam_g
52904.0	1.927847277153565e-18	3.9587351433675415e-20	23.442	0.022	-20.846	Megacam_g
52904.1	1.9284821653535493e-18	3.9352886566291146e-20	23.441	0.022	-20.846	Megacam_g
52904.2	1.9289437800790945e-18	3.9126957747948965e-20	23.441	0.022	-20.846	Megacam_g
52904.3	1.9292333251034825e-18	3.8909699262871435e-20	23.441	0.022	-20.846	Megacam_g
52904.4	1.929351986321007e-18	3.8701232062849676e-20	23.441	0.022	-20.846	Megacam_g
52904.5	1.929300942331583e-18	3.850166336377295e-20	23.441	0.022	-20.846	Megacam_g
52904.6	1.9290813750812258e-18	3.831108625042867e-20	23.441	0.022	-20.846	Megacam_g
52904.7	1.928694480535695e-18	3.812957930585076e-20	23.441	0.021	-20.846	Megacam_g
52904.8	1.928141479340669e-18	3.795720642324174e-20	23.441	0.021	-20.846	Megacam_g
52904.9	1.927423627439815e-18	3.7794017012303546e-20	23.442	0.021	-20.846	Megacam_g
52905.0	1.926542226685588e-18	3.7640046367703065e-20	23.442	0.021	-20.846	Megacam_g
52905.1	1.9254986342055665e-18	3.7495316044737173e-20	23.443	0.021	-20.846	Megacam_g
52905.2	1.9242942691398875e-18	3.7359834209909015e-20	23.444	0.021	-20.846	Megacam_g
52905.3	1.9229306183685863e-18	3.723359599727174e-20	23.444	0.021	-20.846	Megacam_g
52905.4	1.921409242227461e-18	3.711658388818754e-20	23.445	0.021	-20.846	Megacam_g
52905.5	1.91973178029135e-18	3.700876811382297e-20	23.446	0.021	-20.846	Megacam_g
52905.6	1.91789995716215e-18	3.6910107076917614e-20	23.447	0.021	-20.846	Megacam_g
52905.7	1.9159155883260293e-18	3.682054779181887e-20	23.448	0.021	-20.846	Megacam_g
52905.8	1.91378058605199e-18	3.674002634004844e-20	23.45	0.021	-20.846	Megacam_g
52905.9	1.9114969653260485e-18	3.666846833921706e-20	23.451	0.021	-20.846	Megacam_g
52906.0	1.9090668498460306e-18	3.66057894238212e-20	23.452	0.021	-20.846	Megacam_g
52906.1	1.9064924780529066e-18	3.655189573572222e-20	23.454	0.021	-20.846	Megacam_g
52906.2	1.903776209225978e-18	3.650668442330139e-20	23.455	0.021	-20.846	Megacam_g
52906.3	1.900920529614346e-18	3.647004414748322e-20	23.457	0.021	-20.846	Megacam_g
52906.4	1.89792805862778e-18	3.644185559406716e-20	23.459	0.021	-20.846	Megacam_g
52906.5	1.894801554536346e-18	3.6421991981040604e-20	23.46	0.021	-20.846	Megacam_g
52906.6	1.89154391191901e-18	3.6410319410957674e-20	23.462	0.021	-20.846	Megacam_g
