sn,z,tmax,mb,dmb,dm15,dm15err,color,dcolor
06D2ca,0.531,53794.9616348998,23.2979284758828,0.029599490175341,0.661159845238302,0.144053044915017,,
06D2gb,0.442,53873.7529999126,23.0926563989379,0.078733952016361,,,,
06D4co,0.437,53938.3681219037,22.4923861346395,0.005378758560041,1.00345278949703,0.09425138268542,-0.051291156529985,0.010244496431781
06D3gn,0.25,53921.7377499402,21.8793648903424,0.040882678761835,1.25188264956824,0.053310964745185,0.132745789205927,0.050841508211661
06D3ed,0.404,53876.5209999137,22.599861843606,0.016978830343544,1.18151169489969,0.068709370149812,-0.043673897848279,0.026294220111158
06D4ce,0.85,53924.4581999456,24.22736062922,0.092263823198872,0.676405744624361,0.121512961673663,,
06D3em,0.69,53881.2348198954,24.3214666696018,0.042675228925125,1.12664828397571,0.137926204900003,,
06D2bk,0.499,53772.2779569005,23.2542014562293,0.029898278606175,0.874948497901166,0.084147993668176,-0.089518928702795,0.088945402754625
06D3dt,0.282,53848.0748479933,22.1621457440872,0.012225887817345,0.95091631941137,0.0502277710133,,
06D3et,0.576,53892.7856239355,23.5015404505262,0.028537760798118,1.23285269600654,0.06598535527191,,
06D3fp,0.268,53904.9064959227,21.7318741290008,0.016235777786412,0.919979743177237,0.083890376930531,0.092205322074094,0.024731936790025
06D2fb,0.124,53853.4629999824,19.7620401779575,0.037943085057335,1.08412756054572,0.150028513650324,0.019786895038472,0.054115286996091
06D2cc,0.532,53788.5579999341,23.446071881854,0.064156294310312,,,,
06D3el,0.519,53892.3911079394,22.8844167197406,0.021937266230757,0.769546171833547,0.033879383036308,-0.013614940311406,0.035689409068058
06D4dh,0.303,53955.3735729276,21.4811371952042,0.039181369619876,0.805831339780887,0.042077633756835,-0.065174379701816,0.049350203703477
06D2ck,0.552,53793.5190959008,23.4745490309582,0.039710655564046,0.659795308950891,0.102226644365239,,
06D4bo,0.552,53917.8686959576,23.2006645220414,0.020315406108807,0.861542940130533,0.03001850335606,,
06D4cq,0.411,53946.7909999099,22.5278636730182,0.016364452088762,0.962330420972932,0.021856235321348,-0.041296800929722,0.029310861838764
